Date,Index_name,Close,Volume,Daily_Return_,Volatility
2018-02-19,NIFTY REALTY,322.55,455300,-1.86,2.54
2018-02-20,NIFTY REALTY,320.85,398300,-0.93,1.91
2018-02-21,NIFTY REALTY,318.65,451100,-1.48,2.1
2018-02-22,NIFTY REALTY,319.65,630400,1.01,1.88
2018-02-23,NIFTY REALTY,322.55,400100,0.61,0.83
2018-02-26,NIFTY REALTY,332.65,396400,2.48,3.27
2018-02-27,NIFTY REALTY,327.15,324100,-1.80,2.07
2018-02-28,NIFTY REALTY,326.9,372800,0.58,2.06
2018-03-01,NIFTY REALTY,324.75,295600,-0.58,1.56
2018-03-05,NIFTY REALTY,321.55,329000,-0.39,1.46
2018-03-06,NIFTY REALTY,314.25,365400,-3.01,4.94
2018-03-07,NIFTY REALTY,311.4,707700,-0.21,2.12
2018-03-08,NIFTY REALTY,315.85,487200,0.67,3.36
2018-03-09,NIFTY REALTY,315.7,424200,-0.57,1.54
2018-03-12,NIFTY REALTY,317.4,612600,-0.61,2.02
2018-03-13,NIFTY REALTY,321.95,612100,1.32,2.61
2018-03-14,NIFTY REALTY,320.3,387400,-0.12,0.98
2018-03-15,NIFTY REALTY,319.95,544100,-0.17,1.51
2018-03-16,NIFTY REALTY,314.8,553900,-1.81,3.06
2018-03-19,NIFTY REALTY,305.55,372700,-3.06,3.98
2018-03-20,NIFTY REALTY,304.3,289700,0.43,1.4
2018-03-21,NIFTY REALTY,306.7,304700,-0.13,2.47
2018-03-22,NIFTY REALTY,303.0,320500,-1.08,2.04
2018-03-23,NIFTY REALTY,292.95,410800,-0.85,2.25
2018-03-26,NIFTY REALTY,296.4,520400,0.54,1.93
2018-03-27,NIFTY REALTY,297.25,378700,-0.42,1.37
2018-03-28,NIFTY REALTY,294.05,552900,-0.68,1.96
2018-04-02,NIFTY REALTY,296.4,325400,-0.02,1.55
2018-04-03,NIFTY REALTY,297.9,516800,0.69,1.22
2018-04-04,NIFTY REALTY,294.0,1391700,-2.00,4.13
2018-04-05,NIFTY REALTY,301.7,567300,0.79,1.52
2018-04-06,NIFTY REALTY,303.4,525500,-0.48,1.0
2018-04-09,NIFTY REALTY,303.3,301900,-0.31,1.05
2018-04-10,NIFTY REALTY,306.6,449800,0.34,1.57
2018-04-11,NIFTY REALTY,305.4,342100,-0.65,1.19
2018-04-12,NIFTY REALTY,299.55,350700,-1.85,2.1
2018-04-13,NIFTY REALTY,300.9,268200,0.10,1.48
2018-04-16,NIFTY REALTY,305.8,426200,2.46,3.0
2018-04-17,NIFTY REALTY,309.45,376700,0.59,1.64
2018-04-18,NIFTY REALTY,311.2,420700,-0.43,1.3
2018-04-19,NIFTY REALTY,313.2,290600,-0.29,0.84
2018-04-20,NIFTY REALTY,310.2,233200,-0.67,1.22
2018-04-23,NIFTY REALTY,315.2,265300,1.20,2.28
2018-04-24,NIFTY REALTY,316.45,285300,-0.28,1.53
2018-04-25,NIFTY REALTY,318.35,661500,0.70,3.83
2018-04-26,NIFTY REALTY,316.15,821900,-1.71,2.81
2018-04-27,NIFTY REALTY,317.25,284400,0.06,1.94
2018-04-30,NIFTY REALTY,322.25,395300,0.73,1.83
2018-05-02,NIFTY REALTY,315.8,403800,-1.96,3.24
2018-05-03,NIFTY REALTY,310.55,328200,-1.38,2.27
2018-05-04,NIFTY REALTY,310.1,261700,-0.29,1.51
2018-05-07,NIFTY REALTY,313.55,213800,0.74,1.33
2018-05-08,NIFTY REALTY,317.25,343000,0.83,1.43
2018-05-09,NIFTY REALTY,316.95,196600,-0.03,1.12
2018-05-10,NIFTY REALTY,310.7,300400,-2.20,2.64
2018-05-11,NIFTY REALTY,309.15,228900,-1.06,1.63
2018-05-14,NIFTY REALTY,307.0,352900,-1.00,2.31
2018-05-15,NIFTY REALTY,300.85,438700,-1.39,4.21
2018-05-16,NIFTY REALTY,307.05,529800,2.06,2.44
2018-05-17,NIFTY REALTY,307.35,649300,-0.37,1.22
2018-05-18,NIFTY REALTY,302.75,444300,-1.56,2.52
2018-05-21,NIFTY REALTY,292.8,331600,-3.19,3.82
2018-05-22,NIFTY REALTY,296.4,429000,1.09,2.93
2018-05-23,NIFTY REALTY,293.85,278300,-0.58,1.91
2018-05-24,NIFTY REALTY,291.8,228200,-0.98,1.65
2018-05-25,NIFTY REALTY,295.5,226800,1.20,1.99
2018-05-28,NIFTY REALTY,300.05,197100,1.06,1.47
2018-05-29,NIFTY REALTY,297.1,243100,-1.07,1.62
2018-05-30,NIFTY REALTY,297.05,162800,0.73,1.42
2018-05-31,NIFTY REALTY,294.95,354600,-0.96,1.58
2018-06-01,NIFTY REALTY,291.25,198000,-1.12,1.9
2018-06-04,NIFTY REALTY,281.55,302300,-3.64,3.95
2018-06-05,NIFTY REALTY,278.6,515500,-1.07,2.43
2018-06-06,NIFTY REALTY,282.8,391100,2.19,2.46
2018-06-07,NIFTY REALTY,291.2,581700,2.68,2.93
2018-06-08,NIFTY REALTY,292.25,704900,1.02,1.87
2018-06-11,NIFTY REALTY,290.45,372800,-1.17,1.8
2018-06-12,NIFTY REALTY,291.65,324100,0.29,1.1
2018-06-13,NIFTY REALTY,291.5,340700,-0.07,1.03
2018-06-14,NIFTY REALTY,291.5,299900,0.22,0.72
2018-06-15,NIFTY REALTY,287.8,401100,-1.49,2.26
2018-06-18,NIFTY REALTY,286.7,215500,-0.47,1.2
2018-06-19,NIFTY REALTY,280.95,223100,-1.83,2.03
2018-06-20,NIFTY REALTY,284.05,166500,0.35,0.9
2018-06-21,NIFTY REALTY,281.8,182000,-1.04,1.72
2018-06-22,NIFTY REALTY,282.25,163000,0.12,1.33
2018-06-25,NIFTY REALTY,278.05,163300,-1.47,2.69
2018-06-26,NIFTY REALTY,276.05,206900,-0.54,1.68
2018-06-27,NIFTY REALTY,271.1,277700,-1.85,2.99
2018-06-28,NIFTY REALTY,265.1,282600,-1.74,2.46
2018-06-29,NIFTY REALTY,271.55,231600,1.48,1.94
2018-07-02,NIFTY REALTY,267.85,200700,-1.54,2.57
2018-07-03,NIFTY REALTY,268.25,175700,0.49,1.74
2018-07-04,NIFTY REALTY,269.5,152200,0.58,1.49
2018-07-05,NIFTY REALTY,264.65,160000,-1.49,2.21
2018-07-06,NIFTY REALTY,267.3,190100,0.70,1.98
2018-07-09,NIFTY REALTY,269.35,152700,0.32,1.1
2018-07-10,NIFTY REALTY,274.2,247600,1.22,1.72
2018-07-11,NIFTY REALTY,274.45,220400,0.31,1.37
2018-07-12,NIFTY REALTY,271.45,150800,-1.52,2.1
2018-07-13,NIFTY REALTY,266.85,146400,-1.84,2.28
2018-07-16,NIFTY REALTY,258.0,196800,-3.62,4.17
2018-07-17,NIFTY REALTY,260.65,240500,1.40,2.14
2018-07-18,NIFTY REALTY,254.4,213500,-3.05,3.56
2018-07-19,NIFTY REALTY,253.9,198700,-0.65,2.05
2018-07-20,NIFTY REALTY,257.1,160400,0.90,1.96
2018-07-23,NIFTY REALTY,261.5,192400,1.75,2.06
2018-07-24,NIFTY REALTY,268.05,330500,2.13,2.67
2018-07-25,NIFTY REALTY,264.3,214900,-1.66,1.95
2018-07-26,NIFTY REALTY,266.4,163400,0.53,1.26
2018-07-27,NIFTY REALTY,267.85,184500,0.21,1.18
2018-07-30,NIFTY REALTY,268.35,158300,0.19,1.01
2018-07-31,NIFTY REALTY,272.85,925400,1.11,2.04
2018-08-01,NIFTY REALTY,273.35,317200,0.02,1.41
2018-08-02,NIFTY REALTY,268.8,281200,-1.50,1.63
2018-08-03,NIFTY REALTY,270.4,284000,0.32,0.98
2018-08-06,NIFTY REALTY,268.8,142500,-1.05,1.33
2018-08-07,NIFTY REALTY,267.15,176500,-1.13,1.7
2018-08-08,NIFTY REALTY,267.0,193200,0.34,1.18
2018-08-09,NIFTY REALTY,272.55,463400,1.77,2.78
2018-08-10,NIFTY REALTY,272.3,351700,-0.57,1.33
2018-08-13,NIFTY REALTY,269.7,179800,-0.06,1.33
2018-08-14,NIFTY REALTY,275.05,509700,2.00,2.28
2018-08-16,NIFTY REALTY,273.65,885300,0.44,1.84
2018-08-17,NIFTY REALTY,276.05,884200,0.38,0.8
2018-08-20,NIFTY REALTY,277.85,561700,0.07,0.9
2018-08-21,NIFTY REALTY,272.85,423800,-1.85,2.25
2018-08-23,NIFTY REALTY,273.95,333500,0.07,1.39
2018-08-24,NIFTY REALTY,273.45,306700,0.11,1.32
2018-08-27,NIFTY REALTY,273.65,285700,-0.38,1.35
2018-08-28,NIFTY REALTY,271.2,327600,-1.18,1.58
2018-08-29,NIFTY REALTY,274.4,663900,1.18,2.75
2018-08-30,NIFTY REALTY,276.05,418900,0.35,1.34
2018-08-31,NIFTY REALTY,275.85,432400,-0.04,1.76
2018-09-03,NIFTY REALTY,273.1,498100,0.22,2.26
2018-09-04,NIFTY REALTY,268.05,419000,-1.67,2.71
2018-09-05,NIFTY REALTY,265.05,470000,-0.80,2.4
2018-09-06,NIFTY REALTY,266.45,305500,-0.34,2.21
2018-09-07,NIFTY REALTY,268.15,209800,0.37,1.35
2018-09-10,NIFTY REALTY,264.1,185100,-1.36,1.83
2018-09-11,NIFTY REALTY,258.85,309200,-2.10,2.67
2018-09-12,NIFTY REALTY,257.25,564800,-0.41,2.57
2018-09-14,NIFTY REALTY,266.15,285800,2.54,3.26
2018-09-17,NIFTY REALTY,269.15,259900,1.11,2.22
2018-09-18,NIFTY REALTY,260.95,183400,-3.08,4.23
2018-09-19,NIFTY REALTY,257.75,164700,-1.55,2.31
2018-09-21,NIFTY REALTY,248.7,590500,-4.29,8.39
2018-09-24,NIFTY REALTY,235.55,410900,-5.36,5.95
2018-09-25,NIFTY REALTY,231.5,591700,-1.47,5.94
2018-09-26,NIFTY REALTY,237.1,632000,1.35,3.38
2018-09-27,NIFTY REALTY,230.55,359500,-2.60,3.46
2018-09-28,NIFTY REALTY,219.6,444900,-5.06,5.84
2018-10-01,NIFTY REALTY,216.3,518100,-0.55,3.52
2018-10-03,NIFTY REALTY,216.2,416000,0.46,2.14
2018-10-04,NIFTY REALTY,214.65,316900,1.30,2.83
2018-10-05,NIFTY REALTY,208.8,280400,-1.65,4.47
2018-10-08,NIFTY REALTY,202.1,390400,-3.37,5.71
2018-10-09,NIFTY REALTY,200.1,238200,-1.19,2.49
2018-10-10,NIFTY REALTY,208.5,278800,3.73,4.38
2018-10-11,NIFTY REALTY,202.65,280200,1.12,3.49
2018-10-12,NIFTY REALTY,209.55,197400,2.42,2.93
2018-10-15,NIFTY REALTY,209.85,157600,-0.59,1.73
2018-10-16,NIFTY REALTY,212.0,361400,0.81,1.64
2018-10-17,NIFTY REALTY,205.85,331000,-4.01,4.97
2018-10-19,NIFTY REALTY,204.3,376200,0.42,2.06
2018-10-22,NIFTY REALTY,203.65,233900,-0.42,2.15
2018-10-23,NIFTY REALTY,204.0,205300,1.49,2.61
2018-10-24,NIFTY REALTY,210.25,316000,2.34,3.09
2018-10-25,NIFTY REALTY,206.0,311400,-0.46,1.72
2018-10-26,NIFTY REALTY,205.4,278000,-0.48,2.33
2018-10-29,NIFTY REALTY,212.2,257400,2.98,4.13
2018-10-30,NIFTY REALTY,213.5,212400,0.76,1.77
2018-10-31,NIFTY REALTY,214.9,179100,0.26,2.36
2018-11-01,NIFTY REALTY,220.85,239700,2.44,3.11
2018-11-02,NIFTY REALTY,221.3,434900,-1.62,2.07
2018-11-05,NIFTY REALTY,224.65,174700,0.90,2.36
2018-11-06,NIFTY REALTY,225.55,97500,-0.66,1.56
2018-11-07,NIFTY REALTY,227.15,2600,0.07,0.46
2018-11-09,NIFTY REALTY,226.05,117400,-0.72,2.06
2018-11-12,NIFTY REALTY,222.75,112500,-1.66,2.45
2018-11-13,NIFTY REALTY,221.4,138500,-0.40,1.55
2018-11-14,NIFTY REALTY,218.1,155100,-2.11,2.83
2018-11-15,NIFTY REALTY,221.8,132200,1.35,2.6
2018-11-16,NIFTY REALTY,222.35,93600,0.14,1.33
2018-11-19,NIFTY REALTY,226.15,113300,1.19,2.33
2018-11-20,NIFTY REALTY,226.25,164100,0.60,1.62
2018-11-21,NIFTY REALTY,229.65,147500,1.53,1.97
2018-11-22,NIFTY REALTY,226.55,88900,-1.48,1.8
2018-11-26,NIFTY REALTY,227.35,78900,-0.33,1.8
2018-11-27,NIFTY REALTY,227.55,113100,0.02,2.0
2018-11-28,NIFTY REALTY,224.3,111300,-1.47,2.17
2018-11-29,NIFTY REALTY,227.0,117300,0.78,1.49
2018-11-30,NIFTY REALTY,232.0,119300,2.09,2.84
2018-12-03,NIFTY REALTY,237.6,106700,1.54,2.31
2018-12-04,NIFTY REALTY,236.75,103000,0.11,1.21
2018-12-05,NIFTY REALTY,234.95,146500,-0.51,1.48
2018-12-06,NIFTY REALTY,229.3,167100,-1.86,3.1
2018-12-07,NIFTY REALTY,230.45,115400,0.00,1.41
2018-12-10,NIFTY REALTY,223.45,106300,-1.54,1.74
2018-12-11,NIFTY REALTY,223.55,98200,1.29,2.06
2018-12-12,NIFTY REALTY,233.3,146300,3.78,4.23
2018-12-13,NIFTY REALTY,236.5,144700,1.26,2.1
2018-12-14,NIFTY REALTY,237.2,100000,0.19,1.61
2018-12-17,NIFTY REALTY,236.65,77800,-0.82,1.63
2018-12-18,NIFTY REALTY,237.15,87800,0.44,1.1
2018-12-19,NIFTY REALTY,244.15,287700,2.52,3.0
2018-12-20,NIFTY REALTY,243.35,173100,-0.59,1.23
2018-12-21,NIFTY REALTY,238.5,216700,-2.13,2.52
2018-12-24,NIFTY REALTY,233.4,135300,-1.85,2.23
2018-12-26,NIFTY REALTY,233.95,148800,0.39,2.6
2018-12-27,NIFTY REALTY,232.6,119200,-1.42,1.99
2018-12-28,NIFTY REALTY,233.2,105100,-0.62,1.39
2018-12-31,NIFTY REALTY,232.35,80900,-0.90,1.75
2019-01-01,NIFTY REALTY,237.5,115200,2.04,2.47
2019-01-02,NIFTY REALTY,234.1,132400,-1.35,2.09
2019-01-03,NIFTY REALTY,233.95,106900,-0.38,1.06
2019-01-04,NIFTY REALTY,235.9,111300,0.64,1.49
2019-01-07,NIFTY REALTY,239.05,190200,0.55,1.89
2019-01-08,NIFTY REALTY,239.0,106200,-0.31,1.33
2019-01-09,NIFTY REALTY,240.55,105300,0.23,1.9
2019-01-10,NIFTY REALTY,239.9,171200,-0.87,2.0
2019-01-11,NIFTY REALTY,236.65,100900,-1.33,1.65
2019-01-14,NIFTY REALTY,234.35,83200,-0.99,1.58
2019-01-15,NIFTY REALTY,238.55,127200,1.45,1.96
2019-01-16,NIFTY REALTY,238.55,76900,0.00,1.11
2019-01-17,NIFTY REALTY,241.4,121500,1.13,1.63
2019-01-18,NIFTY REALTY,238.3,87000,-1.81,2.37
2019-01-21,NIFTY REALTY,234.9,89200,-1.36,1.89
2019-01-22,NIFTY REALTY,236.65,115800,1.26,1.52
2019-01-23,NIFTY REALTY,235.5,127600,-0.76,1.12
2019-01-24,NIFTY REALTY,240.6,169100,1.67,2.45
2019-01-25,NIFTY REALTY,230.05,261900,-4.50,6.85
2019-01-28,NIFTY REALTY,229.3,158400,-0.91,1.94
2019-01-29,NIFTY REALTY,228.2,101800,-0.31,1.92
2019-01-30,NIFTY REALTY,226.5,94800,-1.20,2.03
2019-01-31,NIFTY REALTY,228.55,169700,0.42,1.93
2019-02-01,NIFTY REALTY,231.4,276100,1.03,5.68
2019-02-04,NIFTY REALTY,229.1,95300,-1.14,1.9
2019-02-05,NIFTY REALTY,223.95,122900,-2.08,3.02
2019-02-06,NIFTY REALTY,225.1,169600,0.47,2.48
2019-02-07,NIFTY REALTY,224.95,109400,-0.13,1.33
2019-02-08,NIFTY REALTY,226.65,164000,0.53,2.71
2019-02-11,NIFTY REALTY,224.35,124000,-1.01,1.9
2019-02-12,NIFTY REALTY,221.2,105600,-1.01,2.01
2019-02-14,NIFTY REALTY,223.1,344300,0.59,1.33
2019-02-15,NIFTY REALTY,222.55,180200,-0.40,1.61
2019-02-18,NIFTY REALTY,224.25,194000,0.40,1.46
2019-02-19,NIFTY REALTY,228.1,246300,0.48,1.74
2019-02-20,NIFTY REALTY,228.7,216200,-0.35,2.16
2019-02-21,NIFTY REALTY,229.6,267100,0.42,1.33
2019-02-22,NIFTY REALTY,233.15,213400,1.22,1.54
2019-02-25,NIFTY REALTY,231.45,198400,-3.08,3.79
2019-02-26,NIFTY REALTY,227.65,97600,0.35,2.47
2019-02-27,NIFTY REALTY,228.0,85200,-0.13,2.37
2019-02-28,NIFTY REALTY,230.25,82400,1.10,1.98
2019-03-01,NIFTY REALTY,230.35,65000,-0.71,1.42
2019-03-05,NIFTY REALTY,234.95,130500,1.84,2.23
2019-03-06,NIFTY REALTY,236.85,202000,0.79,1.83
2019-03-07,NIFTY REALTY,236.05,90600,-0.46,1.33
2019-03-08,NIFTY REALTY,236.5,74200,0.62,1.19
2019-03-11,NIFTY REALTY,238.65,79100,0.55,0.88
2019-03-12,NIFTY REALTY,244.9,296500,1.66,3.07
2019-03-13,NIFTY REALTY,246.35,245700,-0.22,1.52
2019-03-14,NIFTY REALTY,251.8,343200,1.72,2.71
2019-03-15,NIFTY REALTY,251.6,157500,-0.67,1.28
2019-03-18,NIFTY REALTY,258.7,230400,2.58,2.84
2019-03-19,NIFTY REALTY,259.0,205700,-0.37,1.21
2019-03-20,NIFTY REALTY,265.3,224500,1.61,2.09
2019-03-22,NIFTY REALTY,266.95,219800,0.36,2.37
2019-03-25,NIFTY REALTY,261.8,130500,-0.96,1.66
2019-03-26,NIFTY REALTY,264.05,363500,0.21,2.39
2019-03-27,NIFTY REALTY,262.85,178500,-1.17,2.09
2019-03-28,NIFTY REALTY,266.65,148400,1.02,1.91
2019-04-01,NIFTY REALTY,267.2,223000,-0.91,1.72
2019-04-02,NIFTY REALTY,273.4,277800,1.24,2.26
2019-04-03,NIFTY REALTY,272.6,411100,-0.47,2.94
2019-04-04,NIFTY REALTY,272.4,196700,-0.55,2.04
2019-04-05,NIFTY REALTY,276.0,236600,0.88,1.88
2019-04-08,NIFTY REALTY,269.95,1305500,-2.72,3.32
2019-04-09,NIFTY REALTY,273.75,562300,1.33,2.37
2019-04-10,NIFTY REALTY,276.85,649300,1.32,3.24
2019-04-11,NIFTY REALTY,274.85,513700,-0.92,2.38
2019-04-12,NIFTY REALTY,275.7,365600,0.36,1.09
2019-04-15,NIFTY REALTY,280.25,277600,1.12,1.39
2019-04-16,NIFTY REALTY,277.45,301500,-1.54,2.25
2019-04-18,NIFTY REALTY,270.4,227800,-2.65,3.47
2019-04-22,NIFTY REALTY,263.7,337000,-2.12,2.47
2019-04-23,NIFTY REALTY,263.15,191800,-0.51,1.8
2019-04-24,NIFTY REALTY,264.85,428000,0.34,1.06
2019-04-25,NIFTY REALTY,265.7,751700,-0.08,1.2
2019-04-26,NIFTY REALTY,264.4,385200,-1.36,1.9
2019-04-30,NIFTY REALTY,258.3,353700,-2.05,2.96
2019-05-02,NIFTY REALTY,258.6,185900,0.39,1.26
2019-05-03,NIFTY REALTY,262.65,212400,1.02,1.42
2019-05-06,NIFTY REALTY,258.8,110800,-0.40,1.48
2019-05-07,NIFTY REALTY,255.75,157100,-1.69,2.36
2019-05-08,NIFTY REALTY,250.35,173100,-1.73,2.47
2019-05-09,NIFTY REALTY,251.2,144400,0.52,1.74
2019-05-10,NIFTY REALTY,251.2,130000,-0.63,1.92
2019-05-13,NIFTY REALTY,246.4,125400,-1.52,2.4
2019-05-14,NIFTY REALTY,248.3,152200,1.14,3.01
2019-05-15,NIFTY REALTY,249.1,131100,-0.16,1.54
2019-05-16,NIFTY REALTY,251.85,227900,0.52,1.66
2019-05-17,NIFTY REALTY,252.55,130900,0.20,1.69
2019-05-20,NIFTY REALTY,267.0,245800,2.63,3.46
2019-05-21,NIFTY REALTY,265.95,192100,-0.67,2.15
2019-05-22,NIFTY REALTY,266.95,298300,-0.50,2.27
2019-05-23,NIFTY REALTY,268.2,346400,-1.01,3.58
2019-05-24,NIFTY REALTY,280.1,411400,3.64,4.14
2019-05-27,NIFTY REALTY,286.2,231200,2.09,2.85
2019-05-28,NIFTY REALTY,286.55,200900,-0.21,1.57
2019-05-29,NIFTY REALTY,284.95,141800,-0.54,1.31
2019-05-30,NIFTY REALTY,284.6,175500,-0.91,1.64
2019-05-31,NIFTY REALTY,283.95,190700,-0.44,2.65
2019-06-03,NIFTY REALTY,286.75,151700,0.86,2.06
2019-06-04,NIFTY REALTY,285.7,223400,-0.26,2.62
2019-06-06,NIFTY REALTY,280.7,366300,-2.21,3.12
2019-06-07,NIFTY REALTY,279.35,447100,-1.17,2.92
2019-06-10,NIFTY REALTY,280.2,158000,-0.34,1.85
2019-06-11,NIFTY REALTY,280.5,161400,0.20,1.48
2019-06-12,NIFTY REALTY,274.75,171900,-1.56,1.92
2019-06-13,NIFTY REALTY,276.5,250500,1.00,1.55
2019-06-14,NIFTY REALTY,270.7,203000,-1.58,2.22
2019-06-17,NIFTY REALTY,267.1,160000,-1.40,1.75
2019-06-18,NIFTY REALTY,267.3,172600,-0.02,1.35
2019-06-19,NIFTY REALTY,270.25,403300,0.46,3.38
2019-06-20,NIFTY REALTY,275.45,190800,1.92,2.94
2019-06-21,NIFTY REALTY,274.15,220000,-0.35,1.71
2019-06-24,NIFTY REALTY,271.5,134100,-1.16,1.42
2019-06-25,NIFTY REALTY,274.05,100600,1.24,1.66
2019-06-26,NIFTY REALTY,278.15,174800,1.83,2.43
2019-06-27,NIFTY REALTY,283.45,341900,2.00,2.41
2019-06-28,NIFTY REALTY,284.8,197300,1.17,2.24
2019-07-01,NIFTY REALTY,291.8,135100,2.26,2.93
2019-07-02,NIFTY REALTY,287.5,174100,-1.64,2.39
2019-07-03,NIFTY REALTY,289.9,133100,0.59,1.2
2019-07-04,NIFTY REALTY,292.55,184100,0.88,1.76
2019-07-05,NIFTY REALTY,282.1,229000,-4.49,4.91
2019-07-08,NIFTY REALTY,272.25,122200,-2.91,3.55
2019-07-09,NIFTY REALTY,279.95,100000,3.21,4.24
2019-07-10,NIFTY REALTY,275.55,151600,-1.57,2.5
2019-07-11,NIFTY REALTY,279.1,165300,0.67,1.26
2019-07-12,NIFTY REALTY,280.55,103600,0.72,1.44
2019-07-15,NIFTY REALTY,280.25,68700,-0.32,1.08
2019-07-16,NIFTY REALTY,285.55,111200,2.02,2.91
2019-07-17,NIFTY REALTY,286.05,79600,0.28,0.61
2019-07-18,NIFTY REALTY,281.7,98800,-1.42,1.7
2019-07-19,NIFTY REALTY,277.55,96400,-1.79,2.65
2019-07-22,NIFTY REALTY,273.65,174600,-0.71,1.83
2019-07-23,NIFTY REALTY,276.35,94300,0.77,1.84
2019-07-24,NIFTY REALTY,273.45,146900,-1.17,2.95
2019-07-25,NIFTY REALTY,273.8,119200,0.75,1.82
2019-07-26,NIFTY REALTY,274.4,82900,0.29,1.13
2019-07-29,NIFTY REALTY,271.85,154500,-0.28,1.23
2019-07-30,NIFTY REALTY,268.05,230600,-0.91,2.5
2019-07-31,NIFTY REALTY,267.45,258500,0.34,3.19
2019-08-01,NIFTY REALTY,264.55,176100,-0.51,2.5
2019-08-02,NIFTY REALTY,262.6,219600,0.48,3.25
2019-08-05,NIFTY REALTY,257.9,276700,-0.17,2.01
2019-08-06,NIFTY REALTY,262.45,143900,2.14,2.86
2019-08-07,NIFTY REALTY,258.7,258400,-1.17,2.77
2019-08-08,NIFTY REALTY,263.5,151500,0.90,2.09
2019-08-09,NIFTY REALTY,265.65,140900,0.57,1.42
2019-08-13,NIFTY REALTY,263.0,135100,-0.90,2.05
2019-08-14,NIFTY REALTY,264.35,91600,0.04,1.4
2019-08-16,NIFTY REALTY,265.1,112200,0.61,1.9
2019-08-19,NIFTY REALTY,266.75,96800,0.13,1.31
2019-08-20,NIFTY REALTY,263.8,85300,-0.83,1.65
2019-08-21,NIFTY REALTY,258.55,111600,-1.84,3.15
2019-08-22,NIFTY REALTY,242.6,918600,-5.46,6.84
2019-08-23,NIFTY REALTY,244.55,486000,2.32,4.18
2019-08-26,NIFTY REALTY,253.7,369500,1.66,4.69
2019-08-27,NIFTY REALTY,256.6,195300,1.02,1.99
2019-08-28,NIFTY REALTY,262.7,230800,2.02,2.62
2019-08-29,NIFTY REALTY,263.8,186100,0.53,1.6
2019-08-30,NIFTY REALTY,267.2,147400,1.10,1.87
2019-09-03,NIFTY REALTY,261.15,108800,-1.00,2.84
2019-09-04,NIFTY REALTY,260.7,171600,0.15,1.84
2019-09-05,NIFTY REALTY,256.0,138500,-2.03,2.47
2019-09-06,NIFTY REALTY,254.3,419000,-0.88,2.07
2019-09-09,NIFTY REALTY,256.0,127000,0.29,1.16
2019-09-11,NIFTY REALTY,266.6,249500,3.74,5.35
2019-09-12,NIFTY REALTY,264.25,203500,-1.18,2.08
2019-09-13,NIFTY REALTY,268.1,211000,1.06,2.92
2019-09-16,NIFTY REALTY,265.55,175200,-0.11,1.84
2019-09-17,NIFTY REALTY,255.65,160400,-3.71,4.41
2019-09-18,NIFTY REALTY,259.4,241600,0.89,1.87
2019-09-19,NIFTY REALTY,255.4,111800,-1.56,1.91
2019-09-20,NIFTY REALTY,265.3,435300,4.00,5.98
2019-09-23,NIFTY REALTY,272.8,196500,1.17,3.37
2019-09-24,NIFTY REALTY,269.2,120800,-1.16,2.44
2019-09-25,NIFTY REALTY,260.95,195900,-3.41,3.85
2019-09-26,NIFTY REALTY,267.8,177700,2.51,3.14
2019-09-27,NIFTY REALTY,261.7,157000,-2.04,2.34
2019-09-30,NIFTY REALTY,258.75,135000,-1.05,3.0
2019-10-01,NIFTY REALTY,248.1,204100,-4.08,7.06
2019-10-03,NIFTY REALTY,251.2,145200,1.15,3.99
2019-10-04,NIFTY REALTY,248.15,237000,-1.82,2.77
2019-10-07,NIFTY REALTY,245.25,109600,-1.15,1.55
2019-10-09,NIFTY REALTY,250.25,192800,1.75,3.25
2019-10-10,NIFTY REALTY,244.95,175000,-2.02,2.52
2019-10-11,NIFTY REALTY,247.3,151800,0.67,2.32
2019-10-14,NIFTY REALTY,252.05,202500,0.98,3.0
2019-10-15,NIFTY REALTY,253.7,122000,0.36,1.78
2019-10-16,NIFTY REALTY,256.35,149600,0.81,1.71
2019-10-17,NIFTY REALTY,257.85,157800,1.06,2.02
2019-10-18,NIFTY REALTY,262.8,173700,1.47,2.2
2019-10-22,NIFTY REALTY,263.85,266500,0.61,2.8
2019-10-23,NIFTY REALTY,261.55,141600,-0.97,1.84
2019-10-24,NIFTY REALTY,263.95,108200,0.46,1.58
2019-10-25,NIFTY REALTY,264.9,118400,0.34,1.59
2019-10-29,NIFTY REALTY,267.3,92400,0.96,1.57
2019-10-30,NIFTY REALTY,265.85,94700,-0.88,1.3
2019-10-31,NIFTY REALTY,269.0,202400,-0.39,1.52
2019-11-01,NIFTY REALTY,271.15,70600,0.20,1.63
2019-11-04,NIFTY REALTY,269.6,100100,-1.14,1.72
2019-11-05,NIFTY REALTY,267.7,139600,-0.54,1.62
2019-11-06,NIFTY REALTY,274.05,209400,0.96,1.79
2019-11-07,NIFTY REALTY,276.45,281100,-2.18,2.62
2019-11-08,NIFTY REALTY,281.05,555000,0.97,2.43
2019-11-11,NIFTY REALTY,283.4,211900,1.38,1.75
2019-11-13,NIFTY REALTY,278.3,282100,-2.16,3.15
2019-11-14,NIFTY REALTY,277.65,156700,-0.22,0.92
2019-11-15,NIFTY REALTY,276.95,179100,-0.29,1.13
2019-11-18,NIFTY REALTY,277.9,152500,0.14,1.06
2019-11-19,NIFTY REALTY,278.05,132000,-0.34,0.93
2019-11-20,NIFTY REALTY,273.95,126500,-1.51,2.01
2019-11-21,NIFTY REALTY,275.45,154000,0.16,1.47
2019-11-22,NIFTY REALTY,275.85,114400,0.11,1.03
